,test_perm,test_pval,test_score,train_score,auc_prob,auc_pred,r2,tn,fp,fn,tp,fold,gen,model,subset
2,0.50108,0.52096,0.50049,0.8269,0.50196,0.5052,-6.86441,2226,950,58,26,4,f,lrc,selected
3,0.50009,0.30938,0.50886,0.84621,0.50939,0.51207,-7.22892,2194,982,56,28,4,f,lrc,selected
4,0.50007,0.72854,0.49064,0.83406,0.49045,0.49597,-6.85696,2243,933,60,24,4,f,lrc,selected
5,0.50074,0.05589,0.52848,0.83659,0.52625,0.52662,-7.16969,2173,1003,53,31,4,f,lrc,selected
6,0.50082,0.70659,0.49224,0.85333,0.49326,0.4974,-7.90811,2063,1113,55,29,4,f,lrc,selected
7,0.50209,0.37126,0.50663,0.84063,0.50773,0.50656,-7.35341,2159,1017,56,28,4,f,lrc,selected
8,0.49991,0.51896,0.49894,0.82188,0.50067,0.50442,-6.90675,2221,955,58,26,4,f,lrc,selected
9,0.49971,0.15768,0.51564,0.82378,0.51492,0.50675,-7.07944,2198,978,57,27,4,f,lrc,selected
10,0.4997,0.0978,0.52136,0.841,0.5202,0.51723,-7.05894,2189,987,55,29,4,f,lrc,selected
11,0.50064,0.20958,0.51394,0.8388,0.51331,0.50127,-7.07734,2201,975,58,26,4,f,lrc,selected
12,0.49916,0.61677,0.49465,0.85875,0.49679,0.51711,-7.99849,2037,1139,51,33,4,f,lrc,selected
13,0.49914,0.07984,0.52216,0.83824,0.52244,0.49311,-7.17373,2187,989,59,25,4,f,lrc,selected
14,0.49945,0.10978,0.51911,0.84474,0.51804,0.49122,-7.19162,2175,1001,59,25,4,f,lrc,selected
15,0.49971,0.23353,0.51247,0.83791,0.51354,0.48747,-7.1452,2189,987,60,24,4,f,lrc,selected
16,0.49943,0.06188,0.52549,0.84367,0.5262,0.50719,-7.32718,2163,1013,56,28,4,f,lrc,selected
17,0.49981,0.11577,0.51967,0.86129,0.52,0.53173,-7.67564,2092,1084,50,34,4,f,lrc,selected
18,0.49889,0.44112,0.50074,0.82401,0.49967,0.49062,-7.01338,2209,967,60,24,4,f,lrc,selected
19,0.49857,0.06387,0.52345,0.8297,0.52177,0.49705,-6.97105,2212,964,59,25,4,f,lrc,selected
0,0.50099,0.002,0.5656,0.87972,0.5656,0.52373,-6.99752,2256,921,55,28,0,combine,lrc,selected
1,0.50149,0.002,0.55962,0.88346,0.55962,0.56365,-6.90356,2280,897,49,34,0,combine,lrc,selected
2,0.49999,0.01397,0.54077,0.86093,0.54077,0.54915,-6.60449,2341,836,53,30,0,combine,lrc,selected
3,0.50008,0.002,0.57331,0.8724,0.57331,0.53994,-6.4335,2359,818,55,28,0,combine,lrc,selected
4,0.49896,0.002,0.55183,0.8807,0.55183,0.54479,-6.93806,2275,902,52,31,0,combine,lrc,selected
5,0.50032,0.002,0.57436,0.87158,0.57436,0.53663,-6.48343,2338,839,55,28,0,combine,lrc,selected
6,0.5003,0.002,0.57351,0.87999,0.57351,0.54955,-6.82794,2267,910,51,32,0,combine,lrc,selected
7,0.49974,0.002,0.55383,0.86791,0.55383,0.53369,-6.81583,2281,896,54,29,0,combine,lrc,selected
8,0.49975,0.002,0.55715,0.87028,0.55715,0.51317,-6.56109,2342,835,59,24,0,combine,lrc,selected
9,0.50027,0.002,0.57481,0.88522,0.57481,0.54719,-7.15755,2252,925,51,32,0,combine,lrc,selected
10,0.50053,0.002,0.58223,0.88458,0.58223,0.53353,-6.9009,2280,897,54,29,0,combine,lrc,selected
11,0.49976,0.002,0.56637,0.87395,0.56637,0.54983,-6.73856,2307,870,52,31,0,combine,lrc,selected
12,0.50001,0.002,0.5558,0.8732,0.5558,0.54259,-6.88234,2261,916,52,31,0,combine,lrc,selected
13,0.50045,0.002,0.57185,0.89431,0.57185,0.5429,-6.96175,2263,914,52,31,0,combine,lrc,selected
14,0.50004,0.00798,0.53994,0.87449,0.53994,0.5262,-6.71306,2310,867,56,27,0,combine,lrc,selected
15,0.50063,0.002,0.57097,0.86883,0.57097,0.55066,-6.82313,2274,903,51,32,0,combine,lrc,selected
16,0.49958,0.00399,0.55119,0.87036,0.55119,0.52305,-6.80014,2290,887,56,27,0,combine,lrc,selected
17,0.5002,0.002,0.57469,0.85644,0.57469,0.55963,-6.461,2331,846,51,32,0,combine,lrc,selected
18,0.50014,0.002,0.56386,0.88737,0.56386,0.53479,-6.85109,2288,889,54,29,0,combine,lrc,selected
19,0.50062,0.00399,0.55079,0.86777,0.55079,0.51116,-6.6118,2291,886,58,25,0,combine,lrc,selected
0,0.50069,0.03992,0.53219,0.85733,0.53333,0.52706,-7.57856,2138,1038,52,32,1,combine,lrc,selected
1,0.50036,0.01597,0.53454,0.84546,0.53403,0.53991,-7.43508,2144,1032,50,34,1,combine,lrc,selected
2,0.50034,0.26347,0.51154,0.8519,0.51003,0.51938,-7.48743,2127,1049,53,31,1,combine,lrc,selected
3,0.49976,0.13772,0.51662,0.85599,0.51972,0.52092,-7.71536,2099,1077,52,32,1,combine,lrc,selected
4,0.50027,0.02196,0.53367,0.84871,0.53382,0.53242,-7.26343,2172,1004,52,32,1,combine,lrc,selected
5,0.50033,0.07585,0.52349,0.84883,0.52365,0.50451,-7.36361,2146,1030,56,28,1,combine,lrc,selected
6,0.49898,0.06587,0.52255,0.85076,0.52479,0.49916,-7.62573,2112,1064,56,28,1,combine,lrc,selected
7,0.50118,0.12375,0.5185,0.83824,0.51861,0.54527,-7.16859,2178,998,50,34,1,combine,lrc,selected
8,0.49924,0.00399,0.55202,0.82834,0.54942,0.54952,-7.04889,2205,971,50,34,1,combine,lrc,selected
9,0.50101,0.20359,0.51427,0.84753,0.51347,0.51966,-7.67771,2091,1085,52,32,1,combine,lrc,selected
10,0.50043,0.17365,0.51499,0.8461,0.51399,0.51172,-7.40084,2154,1022,55,29,1,combine,lrc,selected
11,0.49982,0.01597,0.53992,0.84078,0.54067,0.54369,-7.09326,2168,1008,50,34,1,combine,lrc,selected
12,0.49895,0.08782,0.52025,0.83146,0.51962,0.50942,-7.06572,2215,961,57,27,1,combine,lrc,selected
13,0.50002,0.00798,0.54016,0.84564,0.53955,0.52552,-7.42864,2166,1010,53,31,1,combine,lrc,selected
14,0.49987,0.05988,0.52673,0.84876,0.52625,0.52237,-7.29203,2146,1030,53,31,1,combine,lrc,selected
15,0.5002,0.00599,0.53945,0.8429,0.53886,0.54794,-7.10345,2195,981,50,34,1,combine,lrc,selected
16,0.50014,0.23553,0.51134,0.82771,0.51199,0.52023,-7.0207,2208,968,55,29,1,combine,lrc,selected
17,0.50069,0.05589,0.52834,0.85871,0.52835,0.52908,-7.63346,2113,1063,51,33,1,combine,lrc,selected
18,0.49977,0.06188,0.52353,0.83762,0.52408,0.50958,-7.01428,2216,960,57,27,1,combine,lrc,selected
19,0.49998,0.00998,0.54032,0.83893,0.54044,0.53352,-7.21173,2179,997,52,32,1,combine,lrc,selected
0,0.50024,0.002,0.58264,0.86836,0.58264,0.588,-6.17611,2336,840,47,37,2,combine,lrc,selected
1,0.50019,0.002,0.57663,0.88867,0.57663,0.55726,-6.63735,2292,884,51,33,2,combine,lrc,selected
2,0.50039,0.002,0.57416,0.87973,0.57416,0.55742,-6.55486,2293,883,51,33,2,combine,lrc,selected
3,0.4998,0.00399,0.5444,0.88149,0.5444,0.54287,-6.45843,2314,862,54,30,2,combine,lrc,selected
4,0.49985,0.002,0.57669,0.88149,0.57669,0.5708,-6.21219,2378,798,51,33,2,combine,lrc,selected
5,0.49892,0.002,0.55688,0.87861,0.55688,0.56948,-6.6374,2294,882,49,35,2,combine,lrc,selected
6,0.50029,0.002,0.55998,0.86907,0.55998,0.56605,-6.41615,2310,866,50,34,2,combine,lrc,selected
7,0.49992,0.002,0.562,0.89885,0.562,0.53153,-6.96159,2242,934,54,30,2,combine,lrc,selected
8,0.4986,0.002,0.56746,0.89898,0.56746,0.55314,-7.17457,2228,948,50,34,2,combine,lrc,selected
9,0.50076,0.002,0.56466,0.8934,0.56466,0.56431,-6.71519,2299,877,50,34,2,combine,lrc,selected
10,0.49888,0.00399,0.5464,0.89994,0.5464,0.53814,-6.79383,2284,892,54,30,2,combine,lrc,selected
11,0.49954,0.002,0.5709,0.87439,0.5709,0.56356,-6.44636,2332,844,51,33,2,combine,lrc,selected
12,0.49992,0.002,0.56715,0.88556,0.56715,0.56539,-6.78043,2268,908,49,35,2,combine,lrc,selected
13,0.50125,0.002,0.57552,0.89211,0.57552,0.57433,-6.78687,2287,889,48,36,2,combine,lrc,selected
14,0.50042,0.002,0.56166,0.88142,0.56166,0.55792,-6.44201,2334,842,52,32,2,combine,lrc,selected
15,0.49897,0.002,0.5641,0.8948,0.5641,0.56066,-6.95514,2238,938,49,35,2,combine,lrc,selected
16,0.49939,0.002,0.5717,0.85041,0.5717,0.56425,-5.93698,2412,764,53,31,2,combine,lrc,selected
17,0.50073,0.002,0.59169,0.8964,0.59169,0.58369,-6.99622,2233,943,45,39,2,combine,lrc,selected
18,0.50023,0.002,0.56602,0.87277,0.56602,0.55921,-6.20616,2380,796,53,31,2,combine,lrc,selected
19,0.50047,0.002,0.58371,0.87428,0.58371,0.54992,-6.44685,2321,855,53,31,2,combine,lrc,selected
0,0.50075,0.00399,0.54808,0.91265,0.54808,0.55833,-6.99137,2261,915,50,34,3,combine,lrc,selected
1,0.49991,0.00399,0.54573,0.90703,0.54573,0.54958,-6.71199,2281,895,52,32,3,combine,lrc,selected
2,0.50048,0.02994,0.5299,0.90759,0.5299,0.51166,-6.92483,2267,909,58,26,3,combine,lrc,selected
3,0.50029,0.00798,0.54059,0.8931,0.54058,0.55424,-7.01151,2235,941,50,34,3,combine,lrc,selected
4,0.49966,0.1018,0.51878,0.89708,0.51877,0.52511,-7.15184,2239,937,55,29,3,combine,lrc,selected
5,0.49939,0.00998,0.5372,0.88914,0.53717,0.5001,-6.59061,2307,869,61,23,3,combine,lrc,selected
6,0.50095,0.1517,0.51818,0.89461,0.51818,0.50652,-6.75072,2310,866,60,24,3,combine,lrc,selected
7,0.49994,0.0998,0.52025,0.91144,0.52023,0.49597,-7.07591,2243,933,60,24,3,combine,lrc,selected
8,0.49972,0.00998,0.53405,0.89097,0.53408,0.53518,-6.81224,2303,873,55,29,3,combine,lrc,selected
9,0.49976,0.01397,0.53688,0.90848,0.53687,0.55159,-6.93275,2256,920,51,33,3,combine,lrc,selected
10,0.4999,0.08782,0.52236,0.89666,0.52237,0.5286,-6.76261,2299,877,56,28,3,combine,lrc,selected
11,0.50003,0.02196,0.53871,0.88951,0.5387,0.56167,-6.54084,2320,856,51,33,3,combine,lrc,selected
12,0.50058,0.00599,0.54682,0.90545,0.54682,0.56743,-6.91788,2281,895,49,35,3,combine,lrc,selected
13,0.49904,0.02794,0.53265,0.90615,0.53265,0.53827,-6.87291,2247,929,53,31,3,combine,lrc,selected
14,0.50094,0.07385,0.52469,0.89491,0.52469,0.5189,-6.57829,2313,863,58,26,3,combine,lrc,selected
15,0.49993,0.03194,0.53046,0.91275,0.53046,0.5372,-6.88077,2278,898,54,30,3,combine,lrc,selected
16,0.49992,0.01198,0.53374,0.89229,0.53375,0.53534,-6.65772,2304,872,55,29,3,combine,lrc,selected
17,0.50087,0.01597,0.53475,0.90821,0.53474,0.54003,-6.7111,2296,880,54,30,3,combine,lrc,selected
18,0.4996,0.00399,0.55283,0.91062,0.55283,0.57244,-6.9759,2275,901,48,36,3,combine,lrc,selected
19,0.50028,0.00998,0.53881,0.90816,0.53882,0.54847,-6.83443,2274,902,52,32,3,combine,lrc,selected
0,0.49977,0.00399,0.55947,0.85703,0.55947,0.55663,-6.68486,2288,888,51,33,4,combine,lrc,selected
1,0.49962,0.002,0.56683,0.85791,0.56683,0.54274,-6.43977,2351,825,55,29,4,combine,lrc,selected
2,0.50138,0.002,0.56557,0.85673,0.56557,0.54882,-6.58544,2314,862,53,31,4,combine,lrc,selected
3,0.50082,0.002,0.57577,0.87153,0.57577,0.55509,-6.54708,2316,860,52,32,4,combine,lrc,selected
4,0.50037,0.00998,0.53989,0.86166,0.53989,0.53128,-6.71439,2316,860,56,28,4,combine,lrc,selected
5,0.50056,0.002,0.55756,0.85417,0.55756,0.54743,-6.51084,2343,833,54,30,4,combine,lrc,selected
6,0.50111,0.002,0.56003,0.86251,0.56003,0.55556,-6.65113,2319,857,52,32,4,combine,lrc,selected
7,0.50026,0.002,0.5439,0.87105,0.5439,0.53248,-6.95599,2248,928,54,30,4,combine,lrc,selected
8,0.49926,0.002,0.56816,0.8591,0.56816,0.55134,-6.43725,2330,846,53,31,4,combine,lrc,selected
9,0.49881,0.00399,0.55928,0.85084,0.55928,0.54775,-6.38651,2345,831,54,30,4,combine,lrc,selected
10,0.50052,0.002,0.55627,0.84565,0.55627,0.5285,-6.27911,2374,802,58,26,4,combine,lrc,selected
11,0.49912,0.002,0.57104,0.85346,0.57104,0.58954,-6.62847,2308,868,46,38,4,combine,lrc,selected
12,0.49973,0.00399,0.55594,0.86788,0.55594,0.54192,-6.69773,2308,868,54,30,4,combine,lrc,selected
13,0.5,0.002,0.5543,0.86201,0.5543,0.54158,-6.74946,2268,908,53,31,4,combine,lrc,selected
14,0.50017,0.00399,0.54562,0.8519,0.54562,0.54337,-6.45197,2355,821,55,29,4,combine,lrc,selected
15,0.4999,0.00599,0.54804,0.87318,0.54804,0.50618,-6.81724,2270,906,59,25,4,combine,lrc,selected
16,0.50001,0.00399,0.54675,0.85984,0.54675,0.51279,-6.60062,2312,864,59,25,4,combine,lrc,selected
17,0.49909,0.002,0.5644,0.85849,0.5644,0.55197,-6.50141,2334,842,53,31,4,combine,lrc,selected
18,0.50087,0.002,0.55789,0.8663,0.55789,0.53374,-6.93162,2256,920,54,30,4,combine,lrc,selected
19,0.49957,0.02994,0.5291,0.85567,0.5291,0.53238,-6.6324,2323,853,56,28,4,combine,lrc,selected
0,0.49977,0.3493,0.50643,0.79924,0.50137,0.50077,-10.68264,1536,1641,40,43,0,m,nn,selected
1,0.49946,0.26347,0.51016,0.82908,0.52755,0.50305,-10.41276,1627,1550,42,41,0,m,nn,selected
2,0.49989,0.18164,0.51325,0.80767,0.52449,0.5049,-8.6119,1945,1232,50,33,0,m,nn,selected
3,0.49939,0.54092,0.49662,0.80432,0.5011,0.50819,-7.67173,2119,1058,54,29,0,m,nn,selected
4,0.50027,0.13972,0.51828,0.80821,0.51059,0.49798,-8.94265,1901,1276,50,33,0,m,nn,selected
5,0.4995,0.0998,0.52018,0.81955,0.50829,0.50253,-14.80114,973,2204,25,58,0,m,nn,selected
6,0.50082,0.50898,0.49949,0.80929,0.5112,0.51417,-3.99676,2846,331,72,11,0,m,nn,selected
7,0.49965,0.18164,0.51631,0.77126,0.51779,0.52968,-12.93159,801,2376,16,67,0,m,nn,selected
8,0.49978,0.83633,0.48387,0.80447,0.49449,0.48242,-12.03668,1228,1949,35,48,0,m,nn,selected
9,0.50082,0.03194,0.53147,0.81055,0.53127,0.52192,-9.08791,1900,1277,46,37,0,m,nn,selected
10,0.49956,0.00599,0.53762,0.80491,0.54209,0.5049,-4.99812,2634,543,68,15,0,m,nn,selected
11,0.49996,0.22156,0.51134,0.8013,0.50955,0.50482,-4.58389,2710,467,70,13,0,m,nn,selected
12,0.50046,0.03992,0.52887,0.8218,0.53405,0.50226,-22.46815,244,2933,6,77,0,m,nn,selected
13,0.5005,0.03194,0.52868,0.8305,0.53249,0.5332,-13.43963,1321,1856,29,54,0,m,nn,selected
14,0.49974,0.12176,0.51902,0.8002,0.52556,0.50474,-9.55111,1944,1233,50,33,0,m,nn,selected
15,0.49802,0.04192,0.52469,0.81696,0.51937,0.49721,-6.19025,2432,745,64,19,0,m,nn,selected
16,0.49768,0.02794,0.52495,0.80898,0.51001,0.48826,-7.10971,2222,955,60,23,0,m,nn,selected
17,0.49914,0.0519,0.52759,0.81285,0.52764,0.50423,-4.95198,2668,509,69,14,0,m,nn,selected
18,0.49943,0.00599,0.54365,0.78275,0.54893,0.51446,-4.32799,2733,444,69,14,0,m,nn,selected
19,0.5001,0.05389,0.52827,0.81375,0.52272,0.50922,-4.47205,2738,439,70,13,0,m,nn,selected
0,0.50089,0.00599,0.55124,0.85073,0.55666,0.53991,-7.49924,2144,1032,50,34,1,m,nn,selected
1,0.50015,0.11976,0.5198,0.87512,0.5326,0.49413,-4.09768,2685,491,72,12,1,m,nn,selected
2,0.50044,0.02794,0.53426,0.87847,0.53742,0.52113,-11.83083,1571,1605,38,46,1,m,nn,selected
3,0.50016,0.01198,0.54312,0.85891,0.54411,0.51696,-21.55925,448,2728,9,75,1,m,nn,selected
4,0.5011,0.05389,0.52849,0.87109,0.52965,0.48717,-4.51983,2603,573,71,13,1,m,nn,selected
5,0.49927,0.00599,0.54205,0.86902,0.53585,0.50169,-4.87646,2544,632,67,17,1,m,nn,selected
6,0.50001,0.08383,0.52364,0.84233,0.50842,0.52355,-15.40855,1057,2119,24,60,1,m,nn,selected
7,0.5011,0.02196,0.53723,0.87213,0.5417,0.4984,-2.29075,2939,237,78,6,1,m,nn,selected
8,0.49989,0.00399,0.54723,0.87287,0.54539,0.49849,-1.26563,3053,123,81,3,1,m,nn,selected
9,0.49963,0.00798,0.54376,0.89016,0.54337,0.54519,-11.08689,1686,1490,37,47,1,m,nn,selected
10,0.50127,0.00599,0.54545,0.85951,0.55786,0.52011,-2.89191,2850,326,72,12,1,m,nn,selected
11,0.49935,0.05988,0.52388,0.87536,0.53436,0.52679,-10.20757,1796,1380,43,41,1,m,nn,selected
12,0.49972,0.02994,0.52995,0.86195,0.53546,0.51403,-2.7224,2887,289,74,10,1,m,nn,selected
13,0.50044,0.00599,0.55215,0.86943,0.55267,0.50809,-5.18657,2509,667,65,19,1,m,nn,selected
14,0.49949,0.03593,0.52933,0.87259,0.52159,0.5162,-2.81189,2863,313,73,11,1,m,nn,selected
15,0.49881,0.1517,0.51536,0.83896,0.52353,0.50541,-9.3404,1887,1289,49,35,1,m,nn,selected
16,0.50008,0.04192,0.52875,0.85411,0.5394,0.49762,-2.42201,2934,242,78,6,1,m,nn,selected
17,0.50081,0.00399,0.54357,0.86796,0.55499,0.51958,-4.74189,2582,594,65,19,1,m,nn,selected
18,0.50005,0.08184,0.52175,0.87546,0.5201,0.49771,-8.06618,2065,1111,55,29,1,m,nn,selected
19,0.50036,0.00599,0.54496,0.8607,0.55166,0.55309,-10.05685,1774,1402,38,46,1,m,nn,selected
0,0.50026,0.002,0.54988,0.79244,0.55065,0.50697,-3.8676,2880,296,75,9,2,m,nn,selected
1,0.49986,0.002,0.57259,0.81248,0.57598,0.5588,-10.54831,1659,1517,34,50,2,m,nn,selected
2,0.49982,0.002,0.55216,0.79059,0.55407,0.50277,-1.5962,3118,58,82,2,2,m,nn,selected
3,0.4992,0.002,0.57136,0.78964,0.55746,0.48663,-16.12512,520,2656,16,68,2,m,nn,selected
4,0.49916,0.002,0.56925,0.834,0.5764,0.54994,-10.00565,1754,1422,38,46,2,m,nn,selected
5,0.50024,0.002,0.57201,0.80642,0.56355,0.53657,-10.5352,1480,1696,33,51,2,m,nn,selected
6,0.50068,0.002,0.55848,0.79371,0.56813,0.50529,-1.75831,3134,42,82,2,2,m,nn,selected
7,0.4998,0.002,0.56712,0.83167,0.56193,0.56694,-12.51581,1257,1919,22,62,2,m,nn,selected
8,0.49963,0.002,0.57969,0.81865,0.58219,0.51576,-3.07061,2898,278,74,10,2,m,nn,selected
9,0.49907,0.002,0.5681,0.76999,0.55873,0.51527,-20.92855,97,3079,0,84,2,m,nn,selected
10,0.50022,0.002,0.55792,0.77358,0.55904,0.54245,-9.7701,1593,1583,35,49,2,m,nn,selected
11,0.49937,0.002,0.56327,0.81066,0.57199,0.51453,-3.02897,2928,248,75,9,2,m,nn,selected
12,0.50108,0.00399,0.54844,0.7884,0.54089,0.51894,-3.52291,2956,220,75,9,2,m,nn,selected
13,0.4995,0.002,0.5818,0.80288,0.58996,0.51213,-2.38676,3064,112,79,5,2,m,nn,selected
14,0.49906,0.002,0.57164,0.82303,0.56251,0.55103,-12.32566,1345,1831,27,57,2,m,nn,selected
15,0.50013,0.002,0.56885,0.8047,0.56202,0.51472,-3.0579,2967,209,76,8,2,m,nn,selected
16,0.49985,0.00599,0.53851,0.7703,0.55615,0.5035,-3.50849,3047,129,80,4,2,m,nn,selected
17,0.49964,0.002,0.5792,0.81088,0.57078,0.54637,-12.6138,1202,1974,24,60,2,m,nn,selected
18,0.50046,0.002,0.56987,0.79926,0.57126,0.51556,-1.80601,3048,128,78,6,2,m,nn,selected
19,0.49985,0.002,0.57941,0.80825,0.5744,0.52671,-1.80847,3081,95,77,7,2,m,nn,selected
0,0.50001,0.03194,0.53065,0.84075,0.53666,0.49046,-16.97596,809,2367,23,61,3,m,nn,selected
1,0.49867,0.01198,0.54033,0.83135,0.53061,0.52805,-9.54295,1804,1372,43,41,3,m,nn,selected
2,0.50035,0.02794,0.53262,0.84443,0.53258,0.50855,-13.14143,1113,2063,28,56,3,m,nn,selected
3,0.49922,0.22555,0.51259,0.85575,0.51347,0.51764,-6.38568,2305,871,58,26,3,m,nn,selected
4,0.50091,0.02994,0.53407,0.84256,0.54134,0.52527,-3.15486,2845,331,71,13,3,m,nn,selected
5,0.5006,0.01198,0.53635,0.82573,0.53689,0.51053,-3.50943,2827,349,73,11,3,m,nn,selected
6,0.49941,0.01597,0.53281,0.82875,0.53263,0.52062,-13.16313,1114,2062,26,58,3,m,nn,selected
7,0.49949,0.07585,0.52573,0.84343,0.52412,0.5343,-7.15663,2184,992,52,32,3,m,nn,selected
8,0.50092,0.00599,0.55313,0.83725,0.5447,0.52397,-11.47892,1400,1776,33,51,3,m,nn,selected
9,0.50011,0.02595,0.53526,0.84665,0.53207,0.52855,-4.5692,2639,537,65,19,3,m,nn,selected
10,0.49941,0.00399,0.54498,0.82692,0.54846,0.52484,-5.32084,2502,674,62,22,3,m,nn,selected
11,0.49887,0.002,0.54836,0.82688,0.55091,0.52844,-6.52501,2298,878,56,28,3,m,nn,selected
12,0.5005,0.01796,0.53418,0.8292,0.53838,0.50171,-2.58345,2960,216,78,6,3,m,nn,selected
13,0.49919,0.01796,0.53791,0.83734,0.53835,0.53171,-10.42394,1676,1500,39,45,3,m,nn,selected
14,0.49821,0.08782,0.52197,0.83285,0.51836,0.53355,-7.2103,2217,959,53,31,3,m,nn,selected
15,0.50017,0.01198,0.53708,0.83066,0.53188,0.49174,-4.50925,2632,544,71,13,3,m,nn,selected
16,0.50077,0.05988,0.5264,0.83599,0.52468,0.53723,-11.23525,1522,1654,34,50,3,m,nn,selected
17,0.50103,0.13972,0.51914,0.82947,0.5281,0.53165,-6.08293,2394,782,58,26,3,m,nn,selected
18,0.49885,0.03194,0.52735,0.82957,0.5299,0.52564,-6.46235,2318,858,57,27,3,m,nn,selected
19,0.50031,0.01796,0.53527,0.85007,0.53381,0.54096,-9.15094,1886,1290,43,41,3,m,nn,selected
0,0.49952,0.33733,0.50638,0.79488,0.51225,0.49026,-4.82735,2547,629,69,15,4,m,nn,selected
1,0.50002,0.43114,0.50267,0.78712,0.49942,0.47398,-5.90947,2557,619,72,12,4,m,nn,selected
2,0.49903,0.7006,0.4895,0.77642,0.50538,0.5,-18.34039,0,3176,0,84,4,m,nn,selected
3,0.5001,0.36327,0.5049,0.77048,0.51019,0.50851,-3.91724,3041,135,79,5,4,m,nn,selected
4,0.49976,0.17565,0.5152,0.77499,0.51693,0.52309,-15.86455,676,2500,14,70,4,m,nn,selected
5,0.50011,0.78643,0.48725,0.7526,0.48996,0.50041,-3.95048,3103,73,82,2,4,m,nn,selected
6,0.50066,0.13972,0.51932,0.76757,0.52469,0.49865,-3.47029,3054,122,81,3,4,m,nn,selected
7,0.5013,0.02395,0.53589,0.80004,0.53549,0.49556,-1.23367,3110,66,83,1,4,m,nn,selected
8,0.50149,0.52495,0.50094,0.78614,0.50567,0.4951,-7.48474,2124,1052,57,27,4,m,nn,selected
9,0.5004,0.30539,0.50869,0.7667,0.50827,0.49988,-7.23501,2230,946,59,25,4,m,nn,selected
10,0.50075,0.33333,0.50854,0.78766,0.50765,0.4951,-8.77727,1935,1241,52,32,4,m,nn,selected
11,0.49918,0.22355,0.51266,0.76151,0.51095,0.48846,-4.96013,2649,527,72,12,4,m,nn,selected
12,0.50047,0.27745,0.50999,0.75885,0.50642,0.48056,-5.75523,2561,615,71,13,4,m,nn,selected
13,0.49899,0.00998,0.53344,0.77834,0.52508,0.52393,-11.46646,946,2230,21,63,4,m,nn,selected
14,0.50067,0.17166,0.51689,0.75849,0.51502,0.5231,-15.14895,298,2878,4,80,4,m,nn,selected
15,0.50127,0.33733,0.50717,0.77154,0.50565,0.50095,-3.56519,2993,183,79,5,4,m,nn,selected
16,0.50011,0.15968,0.51563,0.77203,0.51239,0.52346,-12.56458,754,2422,16,68,4,m,nn,selected
17,0.49971,0.55489,0.49738,0.78025,0.50364,0.53465,-12.57289,636,2540,11,73,4,m,nn,selected
18,0.49936,0.06387,0.52499,0.75365,0.53659,0.51181,-8.32169,3062,114,79,5,4,m,nn,selected
19,0.49971,0.07984,0.52183,0.76831,0.5173,0.51492,-5.7539,2628,548,67,17,4,m,nn,selected
0,0.49843,0.00399,0.55807,0.87944,0.55627,0.52804,-8.62412,2092,1085,50,33,0,f,nn,selected
1,0.49972,0.002,0.60169,0.85135,0.61693,0.581,-6.25534,2352,825,48,35,0,f,nn,selected
2,0.50024,0.00399,0.5537,0.88148,0.55257,0.51958,-4.01404,2689,488,67,16,0,f,nn,selected
3,0.49824,0.002,0.60262,0.86798,0.59578,0.57287,-10.13283,1841,1336,36,47,0,f,nn,selected
4,0.49992,0.002,0.57017,0.85991,0.56906,0.51272,-5.46827,2454,723,62,21,0,f,nn,selected
5,0.49965,0.002,0.55953,0.86704,0.56539,0.53058,-7.13564,2223,954,53,30,0,f,nn,selected
6,0.50029,0.002,0.58379,0.85838,0.59636,0.56581,-6.18127,2332,845,50,33,0,f,nn,selected
7,0.49989,0.002,0.57978,0.88215,0.56803,0.53607,-5.88501,2411,766,57,26,0,f,nn,selected
8,0.50068,0.002,0.58198,0.86127,0.5744,0.5307,-4.94787,2530,647,61,22,0,f,nn,selected
9,0.50024,0.002,0.57637,0.86866,0.58238,0.54978,-11.65492,1656,1521,35,48,0,f,nn,selected
10,0.5002,0.002,0.60373,0.86855,0.59473,0.56688,-7.21734,2224,953,47,36,0,f,nn,selected
11,0.50024,0.002,0.59106,0.86293,0.59797,0.54921,-7.36281,2150,1027,48,35,0,f,nn,selected
12,0.50153,0.00798,0.54806,0.86657,0.55669,0.51636,-6.37723,2324,853,58,25,0,f,nn,selected
13,0.50021,0.002,0.5923,0.85764,0.58389,0.53877,-4.97776,2543,634,60,23,0,f,nn,selected
14,0.50058,0.002,0.57787,0.89323,0.58286,0.51872,-6.4232,2339,838,58,25,0,f,nn,selected
15,0.49974,0.00599,0.54301,0.86418,0.57865,0.54839,-5.70918,2451,726,56,27,0,f,nn,selected
16,0.49905,0.002,0.55854,0.86312,0.54873,0.52211,-6.80372,2284,893,56,27,0,f,nn,selected
17,0.50018,0.002,0.56735,0.86977,0.57212,0.53045,-6.45022,2337,840,56,27,0,f,nn,selected
18,0.50071,0.002,0.59554,0.85046,0.5916,0.55283,-12.79095,1484,1693,30,53,0,f,nn,selected
19,0.4989,0.002,0.59066,0.87438,0.58176,0.52047,-7.18436,2197,980,54,29,0,f,nn,selected
0,0.49978,0.13174,0.51806,0.88195,0.52499,0.51538,-16.55869,1232,1944,30,54,1,f,nn,selected
1,0.49971,0.18962,0.51277,0.89308,0.50277,0.49584,-12.05217,1675,1501,45,39,1,f,nn,selected
2,0.50109,0.79042,0.48607,0.85561,0.51301,0.52605,-11.89989,1451,1725,34,50,1,f,nn,selected
